PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_f,Cabin_n,Cabin_s,Name_1,Name_2,GroupId,InGroupId
5061,Earth,0.0,TRAPPIST-1e,16.0,0.0,3.0,595.0,0.0,9.0,321.0,1.0,G,871.0,P,Lorey,Boyerson,5413.0,1.0
3123,Europa,0.0,55 Cancri e,40.0,0.0,0.0,372.0,7.0,5.0,1467.0,0.0,A,31.0,P,Zinon,Oilloody,3364.0,1.0
2293,Earth,0.0,TRAPPIST-1e,41.99999999999999,0.0,210.0,1.0,61.0,896.9999999999999,0.0,0.0,F,472.0,S,Carley,Harmond,2466.0,1.0
7469,Earth,1.0,55 Cancri e,20.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,1294.0,P,Becca,Dorsenry,7990.0,1.0
6445,Earth,0.0,TRAPPIST-1e,39.0,0.0,14.0,583.0,310.0,0.0,0.0,1.0,G,1104.0,S,Anniey,Gallenry,6806.0,1.0
1051,Earth,0.0,TRAPPIST-1e,18.0,0.0,854.9999999999999,0.0,51.0,0.0,0.0,0.0,E,62.99999999999999,P,Jimen,Andackson,1117.0,1.0
4316,Earth,1.0,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,748.0,P,Kayd,Weavesend,4597.0,1.0
4464,Europa,1.0,55 Cancri e,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,152.0,P,Sulaton,Ingent,4744.0,2.0
5966,Earth,0.0,TRAPPIST-1e,31.0,0.0,19.0,508.99999999999994,0.0,0.0,176.99999999999997,0.0,E,420.0,S,Lesley,Hinetthews,6324.0,1.0
7774,Europa,0.0,TRAPPIST-1e,28.0,0.0,1721.9999999999998,5063.0,0.0,87.0,920.0,0.0,C,275.0,P,Bosonon,Horbox,8301.0,1.0
3800,Earth,0.0,TRAPPIST-1e,54.0,0.0,880.0,2.0,531.0,2.0,0.0,0.0,F,838.0,P,Lerome,Barrelliver,4060.0,1.0
3600,Earth,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,630.0,S,Harrie,Braymon,3868.0,4.0
6174,Earth,0.0,PSO J318.5-22,32.0,0.0,388.0,0.0,0.0,439.0,0.0,0.0,F,1350.0,P,Warry,Bertiz,6517.0,1.0
1921,Earth,1.0,TRAPPIST-1e,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,331.0,P,Marynk,Hanghanson,2056.0,1.0
6145,Mars,1.0,TRAPPIST-1e,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,1237.0,S,Nutch,Letie,6482.0,3.0
2912,Earth,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,496.0,S,Therek,Greeves,3152.0,1.0
3455,Earth,0.0,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,602.0,P,Vane,Hubbarton,3715.0,3.0
6880,Earth,0.0,TRAPPIST-1e,17.0,0.0,310.6,647.0,49.0,74.0,0.0,0.0,G,1174.0,P,Rayle,Walterson,7284.000000000001,1.0
7141,Earth,0.0,TRAPPIST-1e,18.0,0.0,761.0,21.0,27.0,0.0,0.0,1.0,G,1235.0,S,Leenny,Raney,7618.0,1.0
2424,Mars,1.0,TRAPPIST-1e,25.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,500.0,S,Want,Jamai,2597.0,1.0
4015,Mars,0.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,267.0,P,Lidenx,Icake,4280.0,1.0
3563,Earth,0.0,TRAPPIST-1e,40.0,0.0,1387.0,614.0,1564.0,5.0,0.0,0.0,G,627.0,P,Bonyam,Litthews,3832.0,1.0
6385,Mars,0.0,TRAPPIST-1e,25.000000000000004,0.0,1610.0,29.0,5.999999999999999,0.0,0.0,0.0,F,1289.0,S,Gut,Scake,6748.0,3.0
7840,Earth,1.0,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,1365.0,P,Murie,Dayers,8368.0,1.0
4769,Earth,1.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,821.0,P,Luzel,Willy,5090.0,2.0
8,Earth,0.0,TRAPPIST-1e,35.0,0.0,0.0,785.0,17.0,216.0,0.0,1.0,F,3.0,S,Andona,Beston,7.0,1.0
6117,Earth,1.0,TRAPPIST-1e,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,1046.0,P,Tin,Byerton,6454.0,1.0
5557,Europa,0.0,TRAPPIST-1e,29.0,0.0,0.0,1644.0,0.0,0.0,3780.0,0.0,B,226.0,S,Anchird,Rotter,5925.0,1.0
4926,Earth,0.0,TRAPPIST-1e,24.0,0.0,290.0,64.0,413.00000000000006,35.0,0.0,1.0,F,1009.0,S,Annard,Ashipeck,5253.0,1.0
4763,Earth,0.0,TRAPPIST-1e,20.0,0.0,0.0,15.0,455.0,95.0,0.0,1.0,F,970.0000000000001,S,Alie,Grahangory,5085.0,1.0
5510,Mars,1.0,TRAPPIST-1e,25.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,1122.0,S,Whark,Cooki,5879.0,1.0
5072,Mars,0.0,TRAPPIST-1e,41.0,0.0,164.0,0.0,1115.0,1.0,18.0,0.0,E,349.0,S,Naffsh,Burta,5418.0,1.0
51,Earth,0.0,TRAPPIST-1e,25.000000000000004,0.0,0.0,0.0,1938.0,0.0,1.0,1.0,F,11.0,S,Elson,Hickerson,53.0,1.0
2740,Earth,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,478.0,P,Allene,Belley,2942.9999999999995,1.0
3729,Earth,1.0,PSO J318.5-22,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,659.0,S,Leahy,Lowelliott,4001.0,3.0
6984,Earth,0.0,TRAPPIST-1e,19.0,0.0,879.0,0.0,0.0,10.0,0.0,0.0,G,1200.0,P,Willip,Balderts,7425.0,2.0
1568,Europa,1.0,TRAPPIST-1e,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A,20.0,S,Quarkib,Fringh,1661.0,3.0
575,Mars,0.0,TRAPPIST-1e,26.0,0.0,1252.0,0.0,46.0,124.0,6.0,0.0,F,124.0,P,Apple,Crité,599.0,3.0
837,Earth,1.0,TRAPPIST-1e,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,130.0,P,Allene,Warrishales,899.0,2.0
3149,Europa,1.0,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,106.0,P,Acruxon,Mirinanty,3395.9999999999995,1.0
2088,Mars,1.0,55 Cancri e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,448.0,P,Shood,Gen,2234.0,5.999999999999999
1036,Mars,0.0,TRAPPIST-1e,29.0,0.0,528.0,271.0,99.0,0.0,130.0,0.0,E,62.0,P,Heat,Frité,1100.0,4.0
4290,Europa,1.0,TRAPPIST-1e,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,170.0,S,,,4570.0,1.0
8584,Earth,1.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,1477.0,S,Idace,Edwartizman,9163.0,1.0
4298,Mars,1.0,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,860.0,S,Mocake,Buko,4580.0,1.0
3124,Earth,1.0,PSO J318.5-22,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,537.0,S,Jacki,Oneiles,3365.0,1.0
3622,Europa,0.0,55 Cancri e,18.0,0.0,0.0,4387.0,0.0,2241.0,0.0,1.0,C,140.0,S,Ainoxa,Preeldy,3896.0,1.0
1996,Mars,0.0,TRAPPIST-1e,20.0,0.0,1146.0,0.0,0.0,0.0,3.0,0.0,F,422.0,P,Mes,Pimne,2134.0,1.0
5315,Earth,1.0,TRAPPIST-1e,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,921.0,S,Jodip,Ellson,5681.0,1.0
4186,Europa,0.0,55 Cancri e,31.0,1.0,0.0,2461.0,0.0,51.0,2141.0,0.0,A,40.0,P,Ainkard,Crakete,4466.0,1.0
6007,Europa,1.0,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A,75.0,S,Glueba,Clumsty,6360.0,2.0
8115,Mars,0.0,TRAPPIST-1e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,556.0,P,Toat,Rapie,8668.0,3.0
86,Earth,1.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,9.0,P,Stald,Hewson,92.0,2.0
531,Mars,1.0,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,E,37.0,S,Muls,Mish,566.0,1.0
7052,Earth,0.0,TRAPPIST-1e,19.0,0.0,0.0,789.0,0.0,0.0,0.0,0.0,E,499.0,S,Marlly,Santin,7507.0,1.0
3085,Earth,1.0,PSO J318.5-22,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,543.0,P,Blanda,Fitzgerson,3325.0000000000005,1.0
411,Earth,1.0,PSO J318.5-22,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,71.0,P,,,448.0,2.0
6126,Earth,0.0,TRAPPIST-1e,24.0,0.0,1256.0,2.0,8.0,1530.0,0.0,0.0,F,1234.0,S,Guadae,Jacobbinson,6463.0,1.0
1406,Mars,1.0,TRAPPIST-1e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,291.0,P,Hones,Man,1485.0,1.0
5658,Earth,0.0,TRAPPIST-1e,20.0,0.0,3.0,0.0,0.0,806.0,0.0,0.0,G,973.0,P,Norahe,Gardonadox,6016.0,2.0
2596,Europa,0.0,55 Cancri e,29.0,0.0,2.0,8.0,0.0,2863.9999999999995,155.0,0.0,D,83.0,P,Gatrin,Emetillove,2783.0,2.0
2010,Earth,1.0,TRAPPIST-1e,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,368.8,S,Helley,Philliames,2144.0,1.0
3312,Mars,1.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,737.0,P,Rose,Manie,3558.0,2.0
3921,Earth,0.0,TRAPPIST-1e,36.0,0.0,1367.0,108.0,70.4,0.0,77.0,0.0,F,784.0,S,Heald,Bootez,4183.0,1.0
6844,Mars,1.0,TRAPPIST-1e,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,465.0,P,Cles,Wala,7233.0,1.0
3727,Earth,0.0,TRAPPIST-1e,58.0,0.0,0.0,0.0,970.0000000000001,0.0,0.0,1.0,F,758.0,S,Terina,Lowelliott,4001.0,1.0
2605,Europa,0.0,TRAPPIST-1e,29.0,0.0,3.0,933.0,0.0,673.9999999999999,731.0,0.0,B,86.0,P,Izarino,Simous,2790.0000000000005,3.0
5899,Mars,0.0,55 Cancri e,24.0,0.0,737.0,293.0,300.99999999999994,0.0,0.0,0.0,F,1289.0,P,Allots,Pota,6253.0,2.0
1654,Earth,1.0,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,273.0,S,Leneva,Mulley,1755.0,1.0
7016,Europa,1.0,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,D,223.0,S,Zavior,Plaricit,7461.0,1.0
2284,Earth,0.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,157.0,644.0000000000001,0.0,F,510.0,P,Jeandy,Monroellynn,2454.0,1.0
1746,Europa,0.0,TRAPPIST-1e,35.0,1.0,0.0,1.0,0.0,0.0,3156.0,0.0,A,13.0,P,Caiah,Headfair,1860.0,1.0
7621,Earth,1.0,PSO J318.5-22,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,1309.0,S,Berta,Chapmaney,8140.0,1.0
788,Earth,0.0,TRAPPIST-1e,27.0,0.0,174.0,653.0,0.0,0.0,0.0,1.0,E,81.80000000000001,S,Danna,Hoopez,826.0,1.0
4858,Earth,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,837.0,P,Joelan,Folemonley,5184.0,1.0
524,Earth,0.0,TRAPPIST-1e,44.0,0.0,1440.0,293.0,74.0,32.0,0.0,1.0,F,103.0,S,Annah,Josey,560.0,3.0
3719,Earth,0.0,55 Cancri e,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,655.0,P,Karah,Casonston,3995.0,5.999999999999999
1665,Europa,1.0,55 Cancri e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,65.0,S,Hekaron,Gleroling,1766.9999999999998,1.0
2239,Mars,0.0,TRAPPIST-1e,25.000000000000004,1.0,854.0000000000001,0.0,318.99999999999994,0.0,0.0,0.0,E,169.0,S,Stisps,Sin,2399.0,1.0
4572,Mars,0.0,TRAPPIST-1e,32.0,0.0,654.0,0.0,655.0,0.0,0.0,1.0,F,925.0,S,Gech,Cusa,4874.0,1.0
2305,Earth,1.0,PSO J318.5-22,20.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,394.0,S,Joela,Gordanieves,2479.0,1.0
1949,Europa,0.0,TRAPPIST-1e,19.0,0.0,0.0,1342.0,0.0,152.0,556.0,1.0,A,26.0,S,Aldera,Wasterivel,2086.0,2.0
7585,Earth,0.0,PSO J318.5-22,19.0,0.0,150.0,605.0,0.0,0.0,1.0,0.0,F,1552.0,S,Stevey,Evedorsen,8108.000000000001,1.0
505,Earth,0.0,TRAPPIST-1e,17.0,0.0,1471.0,0.0,0.0,45.0,16.0,0.0,F,95.0,S,Rantax,Conie,540.0,2.0
1723,Europa,0.0,TRAPPIST-1e,29.0,0.0,0.0,699.0,0.0,0.0,1955.0,0.0,D,56.0,P,Ankark,Persed,1829.0,5.999999999999999
24,Earth,0.0,TRAPPIST-1e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,E,0.0,S,Breney,Jacostanley,20.0,4.0
7250,Europa,1.0,55 Cancri e,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,251.99999999999997,P,Mesatik,Retefule,7751.0,1.0
2205,Earth,1.0,PSO J318.5-22,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,380.0,P,Teryla,Belley,2361.0,1.0
6231,Earth,0.0,TRAPPIST-1e,47.0,0.0,285.0,600.0,2.9999999999999996,0.0,640.0,0.0,F,1261.0,S,Willy,Mcfarleys,6591.0,1.0
6524,Earth,0.0,TRAPPIST-1e,28.0,0.0,0.0,669.0,0.0,1.0,2.0,1.0,F,1318.0,S,Cellex,Merkins,6892.0,1.0
7166,Europa,0.0,55 Cancri e,24.0,0.0,145.0,4224.0,0.0,5.0,61.0,1.0,C,285.0,S,Alwaide,Sometery,7646.0,3.0
2322,Earth,0.0,TRAPPIST-1e,19.0,0.0,0.0,13.0,291.0,481.0,2.0,0.0,E,149.0,P,Dia,Mckinn,2505.0,1.0
4360,Europa,0.0,TRAPPIST-1e,41.0,0.0,0.0,412.0,0.0,4030.0,0.0,0.0,C,178.0,S,Sadach,Cluted,4642.0,1.0
1911,Earth,0.0,TRAPPIST-1e,20.0,0.0,2.0,0.0,694.0,0.0,22.0,1.0,E,125.99999999999999,P,,,2051.0,1.0
1291,Earth,0.0,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,208.0,S,Aleen,Sykess,1375.0,1.0
6795,Earth,0.0,TRAPPIST-1e,38.0,0.0,102.0,12.0,14.0,669.0,0.0,0.0,F,1380.0,S,Curtle,Medington,7177.0,1.0
146,Mars,1.0,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,35.0,S,Miten,Floaf,167.0,1.0
5912,Earth,0.0,55 Cancri e,24.0,0.0,0.0,254.0,13.0,0.0,477.0,0.0,F,1297.0,P,Francy,Puckenton,6269.999999999999,2.0
8244,Earth,0.0,TRAPPIST-1e,38.0,0.0,0.0,2532.0,0.0,204.0,0.0,1.0,F,1816.0,P,Pristy,Folemonley,8808.0,1.0
2856,Mars,1.0,55 Cancri e,59.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,D,101.0,S,Bakix,Flell,3084.0,1.0
785,Earth,0.0,55 Cancri e,41.99999999999999,0.0,0.0,0.0,739.0,0.0,0.0,1.0,E,222.4,S,Wenten,Carrishley,823.0,2.0
3942,Mars,0.0,55 Cancri e,37.0,0.0,326.0,0.0,455.0,2.0,0.0,0.0,D,144.0,P,Aarjel,Jaff,4208.0,1.0
6743,Earth,0.0,55 Cancri e,23.0,0.0,9.0,1.0,0.0,491.99999999999994,109.0,1.0,F,1361.0,S,Ivanne,Simstravery,7113.0,2.0
1000,Europa,1.0,TRAPPIST-1e,14.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,38.0,P,Aldebah,Ingwhed,1063.0,2.0
5289,Mars,1.0,55 Cancri e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,1079.0,S,,,5646.0,1.0
4474,Europa,1.0,55 Cancri e,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,188.0,S,Beidus,Gealloyalt,4755.999999999999,2.0
6741,Mars,0.0,TRAPPIST-1e,24.0,0.0,1058.0,0.0,0.0,280.0,0.0,0.0,F,1359.0,S,Pon,Sche,7111.0,1.0
3826,Earth,0.0,TRAPPIST-1e,24.0,0.0,0.0,20.0,0.0,14.0,658.9999999999999,0.0,F,841.0,P,Lynnie,Valexandez,4093.0,1.0
1927,Europa,0.0,TRAPPIST-1e,34.0,0.0,0.0,5063.0,0.0,56.0,327.00000000000006,1.0,D,65.0,P,Dscha,Sedece,2061.0,1.0
7717,Earth,0.0,TRAPPIST-1e,29.999999999999996,0.0,0.0,0.0,779.0000000000001,0.0,18.0,0.0,F,1575.0,S,Leene,Balderts,8233.0,1.0
3389,Mars,1.0,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,D,124.0,P,Oats,Pepie,3645.0,3.0
706,Europa,1.0,55 Cancri e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,24.0,P,Zaurah,Sageng,740.0,2.0
7864,Earth,0.0,TRAPPIST-1e,20.0,0.0,781.0,0.0,33.0,68.99999999999999,0.0,1.0,F,1724.0,P,Stany,Ricks,8388.0,1.0
1484,Mars,0.0,TRAPPIST-1e,28.0,0.0,641.0,0.0,372.0,0.0,16.0,0.0,E,97.0,P,Oahars,Hapie,1576.0,1.0
1813,Earth,0.0,TRAPPIST-1e,47.0,0.0,7.0,877.0,17.0,0.0,0.0,0.0,F,368.0,S,Therly,Knoxtones,1937.0,1.0
6476,Earth,1.0,TRAPPIST-1e,34.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,1111.0,P,Violan,Holson,6831.0,1.0
1766,Earth,0.0,TRAPPIST-1e,49.0,0.0,0.0,0.0,0.0,724.0,0.0,0.0,F,375.0,P,Fanna,Chenson,1878.0,1.0
3155,Earth,1.0,TRAPPIST-1e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,546.0,S,Mathy,Bakerson,3405.0,1.0
7329,Mars,0.0,TRAPPIST-1e,46.0,0.0,51.99999999999999,0.0,1185.0,61.0,0.0,1.0,E,513.0,S,Coves,Gepie,7842.0,1.0
8571,Europa,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,351.0,S,Eltan,Geneltic,9156.0,1.0
8500,Earth,0.0,TRAPPIST-1e,24.0,0.0,0.0,10.0,758.0,0.0,20.0,0.0,E,580.0,P,Stal,Nolds,9075.0,1.0
3861,Earth,0.0,PSO J318.5-22,23.0,0.0,40.0,15.0,30.0,0.0,637.0,0.0,F,851.0,P,Shan,Fitzgerson,4140.0,1.0
58,Mars,1.0,TRAPPIST-1e,14.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,14.0,S,,,64.0,1.0
5551,Earth,0.0,TRAPPIST-1e,33.0,0.0,48.0,94.0,756.0,308.0,0.0,0.0,F,1223.0,P,Celina,Buckeenez,5920.0,1.0
6201,Europa,0.0,55 Cancri e,38.0,0.0,0.0,201.0,0.0,1308.0,4085.0,0.0,E,417.0,P,Batares,Airdring,6556.999999999999,1.0
3303,Earth,1.0,TRAPPIST-1e,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,570.0,S,Monard,Delazarson,3550.0,1.0
7712,Earth,0.0,TRAPPIST-1e,27.0,0.0,14.0,1186.0,460.0,12.000000000000002,9.0,1.0,E,527.0,P,Leneva,Headardyer,8227.0,1.0
7890,Earth,0.0,TRAPPIST-1e,27.0,0.0,1.0,30.0,739.0,0.0,33.0,1.0,F,1619.0,S,Adrie,Flemaney,8421.0,1.0
3554,Earth,0.0,TRAPPIST-1e,32.0,0.0,0.0,600.0,80.0,0.0,18.0,0.0,E,260.8,S,Rankie,Hoodgers,3818.0,1.0
7515,Earth,0.0,TRAPPIST-1e,35.0,0.0,0.0,0.0,62.0,0.0,891.0,0.0,F,1537.0,S,Brene,Maldon,8036.0,2.0
5550,Europa,0.0,55 Cancri e,26.0,0.0,0.0,2427.0,15.0,5.0,0.0,1.0,A,55.0,P,Phonons,Heracker,5919.0,1.0
4223,Earth,1.0,PSO J318.5-22,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,734.0,S,Lorie,Beckeetter,4498.0,3.0
7205,Europa,1.0,55 Cancri e,25.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,295.0,S,Grumak,Fusimodent,7697.0,2.0
6171,Mars,0.0,TRAPPIST-1e,20.0,0.0,56.99999999999999,0.0,1185.0,0.0,0.0,0.0,F,1244.0,S,Cuses,Pread,6513.0,1.0
7074,Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,732.0,2.0,13.0,47.00000000000001,1.0,F,1561.0,P,Elle,Flowensley,7527.0,1.0
1747,Europa,0.0,55 Cancri e,35.0,0.0,95.0,3441.0,0.0,390.99999999999994,318.0,0.0,A,13.0,P,Krazet,Headfair,1860.0,2.0
2800,Europa,0.0,55 Cancri e,19.0,0.0,0.0,329.0,0.0,3154.0,312.0,0.0,C,102.0,P,Hadirah,Speating,3022.0,2.0
938,Earth,1.0,TRAPPIST-1e,14.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,154.0,S,Nadie,Llonovancis,1001.0,1.0
6709,Earth,0.0,TRAPPIST-1e,44.0,0.0,143.0,47.0,0.0,717.0,87.0,0.0,E,473.0,S,Benew,Carezquez,7082.0,1.0
6629,Earth,0.0,TRAPPIST-1e,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,1131.0,P,Walles,Bakerrison,6992.0,1.0
2278,Mars,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,508.0,P,Hon,Nacke,2449.0,1.0
3530,Mars,1.0,TRAPPIST-1e,54.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,716.0,S,Sugard,Prie,3787.0,1.0
3780,Earth,0.0,TRAPPIST-1e,22.0,0.0,7.0,61.0,110.0,708.0,0.0,0.0,G,662.0,S,Jodia,Evedorsen,4036.0,1.0
436,Earth,1.0,TRAPPIST-1e,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,110.00000000000001,S,Haryn,Wynneyerson,468.0,1.0
8376,Earth,0.0,PSO J318.5-22,22.0,0.0,0.0,29.0,165.00000000000003,404.0,0.0,0.0,F,1838.0,P,Valex,Bonnondry,8956.0,5.999999999999999
8048,Earth,0.0,TRAPPIST-1e,24.0,0.0,12.999999999999998,221.0,0.0,1154.0,0.0,0.0,F,1658.0,S,Gerry,Wolffy,8606.0,2.0
757,Mars,1.0,55 Cancri e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,144.0,S,Squars,Dutte,793.9999999999999,2.0
3647,Earth,1.0,PSO J318.5-22,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,641.0,P,Melica,Bardsey,3922.0,1.0
1477,Europa,1.0,TRAPPIST-1e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,53.0,P,Tark,Replic,1567.0,1.0
8205,Earth,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,1808.0,P,Nadie,Waderoachez,8770.0,5.999999999999999
1252,Earth,1.0,TRAPPIST-1e,41.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,E,97.0,S,Lilasa,Barbes,1325.0,3.0
2714,Earth,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,464.0,S,Nica,Berreranks,2908.0,1.0
6965,Europa,1.0,TRAPPIST-1e,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,C,271.0,S,Muontak,Ingent,7395.999999999999,2.0
6614,Earth,0.0,55 Cancri e,24.0,0.0,0.0,893.0,0.0,4.0,8.0,1.0,E,446.0,P,Gwendy,Chardsonnon,6978.0,1.0
7500,Europa,1.0,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,D,249.0,P,Auvara,Mallisly,8023.0,2.0
7412,Earth,0.0,TRAPPIST-1e,39.0,0.0,3030.0,79.0,0.0,0.0,0.0,0.0,F,1517.0,S,Lloyde,Llobsoney,7922.0,1.0
7463,Mars,0.0,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,1653.0,P,Guakes,Birt,7984.0,4.0
2373,Earth,0.0,55 Cancri e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,408.0,S,Teryla,Vincenton,2552.0,3.0
731,Earth,1.0,PSO J318.5-22,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,117.0,S,Kimmy,Mclardson,770.0,4.0
2444,Earth,0.0,55 Cancri e,34.0,0.0,492.0,0.0,13.0,55.0,0.0,0.0,F,504.99999999999994,S,Tera,Coley,2622.0,1.0
6021,Earth,0.0,TRAPPIST-1e,26.0,0.0,360.0,8.0,1.0,329.0,185.0,0.0,G,1033.0,S,Mayne,Bartines,6368.0,1.0
2299,Mars,1.0,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,474.99999999999994,S,Blesh,Che,2474.0,1.0
8314,Earth,1.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,1436.0,P,Cline,Popelacruz,8874.0,1.0
7913,Europa,0.0,TRAPPIST-1e,36.0,0.0,0.0,1055.0,18.0,1669.0,49.0,1.0,C,279.0,P,Muonon,Voliat,8452.0,4.0
7388,Earth,0.0,TRAPPIST-1e,40.0,0.0,0.0,0.0,14.0,785.0,10.0,0.0,G,1275.0,S,Randa,Hinesh,7899.0,2.0
1800,Europa,1.0,TRAPPIST-1e,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A,23.0,S,Sheleb,Assibler,1917.9999999999998,2.0
6956,Earth,1.0,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,1191.0,P,Joycey,Coffmaney,7391.0,1.0
7692,Earth,1.0,PSO J318.5-22,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,1322.0,S,Andice,Dickley,8208.0,1.0
